"","C1","C2","C3","C4","C5","D2.1","D2.2","D2.3","D2.4","D2.5","D4.1","D4.2","D4.3","D4.4","D4.5","D7.2","D7.3","D7.4","D7.5","D14.1","D14.2","D14.3","D14.4","D14.5"
"ENSMUSG00000019992",5.71219684861133,6.01442992963675,5.83023738130271,5.87975098062374,6.16273008641095,7.46470346533511,7.37758527867287,7.51243578922564,7.76579748297504,7.63235723423037,7.08594623501818,7.1807010859195,7.37802603412898,7.32501101984991,7.06508955723167,6.10610118626721,6.00601917758968,5.84011052409616,6.01154153308937,6.06161687307966,5.66600326915289,7.24298032201318,6.44205375837679,6.11879657280228
"ENSMUSG00000019997",12.945135317775,12.5693727685132,12.8699126605623,12.7331793359667,13.0109487908582,11.8408682490514,12.1664242289468,12.3765102004532,12.4076016681603,12.7370405089657,12.3321152726876,11.6874939281489,12.0299809874437,11.7074822515182,12.3130429190331,12.5640455655759,12.4119165365222,13.2858359272383,12.4977538400768,14.2979532215375,14.3140296531575,14.2874594933394,14.1315556382213,13.1752999599784
"ENSMUSG00000020000",6.3715293135712,6.59500636927461,6.33699189914173,6.13389169270312,5.93884614481119,6.51015940736802,5.83664941374504,5.87511159571675,6.63660050893138,6.0571529434462,5.94380233435645,6.17960963737959,6.28537739022905,5.93126070389221,6.85309351128234,6.22029444286894,5.89338522993886,6.17059153647297,6.39400660242238,5.60077258190448,5.70856229661324,5.4943888507708,4.76377188959797,5.79346859253073
"ENSMUSG00000020010",8.84405714735642,9.13015110023969,9.04210477890209,8.6563200317253,8.86992623229878,11.4977658209709,11.0554004638501,11.2809241558788,11.6281755530947,11.5480979122599,10.4776573727597,10.3576641971213,10.8453263266383,10.443586996974,9.9050060093357,9.27758907575757,9.50194689924547,9.64473316832548,9.37349956792795,9.38111803158302,9.55345256156047,9.43104918146083,8.96214202035481,8.75523213079194
"ENSMUSG00000020017",5.56934322110522,5.56925612829524,5.83023738130271,5.56247106352622,5.93884614481119,6.06993100098501,5.83664941374504,5.90764993166268,5.58088465547854,5.64158897177203,6.35226964124805,6.12010809601372,5.90998260377697,6.24635406846406,6.66370853882844,5.7294245827903,6.40165711210207,5.67402280870727,6.13196543898404,5.35971030475591,5.57330466166989,5.36240942056907,6.24268864454489,6.16817607012649
"ENSMUSG00000020019",12.7889257444904,12.8689098745792,12.9079731340671,12.8800943504616,12.8316931651767,11.6250583703616,11.6733342222383,11.6896812658027,11.3630086524503,11.6369243426623,11.431411296362,10.7388510396434,11.5639157857432,10.8741701069647,12.3905600219488,12.5296056984629,12.5921840538435,12.6598676924185,12.3780205856034,12.8504640350251,13.0761764711857,12.5501136539412,13.0155383325531,13.2232253025919
"ENSMUSG00000020020",6.85500154741808,6.6800333961982,6.13626246175776,6.86193483619071,6.58746354339026,6.32067165794605,5.99377626194973,5.84139775462845,5.71732752739939,5.88607738096409,5.49238863886452,5.37804903865789,6.56571139226869,5.50372117421404,6.08955763717157,6.41864375071856,6.84668299666955,6.63004205818436,6.52994055793371,6.17676117019043,5.86028641149296,5.90164007694144,6.06563678036417,7.08222356968588
"ENSMUSG00000020023",13.0416963683882,12.9586652303834,12.8679742047115,12.8444396784405,13.1973842521504,11.7400914600427,12.2860595523826,12.1063394277895,11.6579525269791,11.8097893678336,11.9417070638133,11.6264365072037,12.4619045157302,11.5441610640063,12.468566289701,12.6943400971567,12.5828278211519,12.8904515505704,12.7228721543174,13.9229939004475,14.2038901390574,14.8931340664601,14.2007499725497,13.0424773653107
"ENSMUSG00000020037",5.71219684861133,5.74417377198472,5.70117122677737,5.6618082798335,5.78812656075553,5.45816735916989,5.68796337059215,5.7699554893222,5.2682894370461,5.60526304005675,5.31703018233564,5.19975900834162,5.315064124721,5.32571303270216,5.24691561517722,5.57172643684686,5.52729074769537,4.76377188959797,5.2266035068404,4.76377188959797,5.17250113665212,5.43189445615626,5.29579215719204,5.24832994011432
"ENSMUSG00000020038",10.5299760635368,10.2493469592086,10.1630441990357,10.3494667666643,10.2739239832521,10.9179582148229,10.8052613472595,10.7856840210361,11.2608022152658,10.8417929537232,9.68633966015185,9.88195468810834,9.95739774133335,10.5111889368911,10.5480636085192,10.3673051948078,9.8905814656609,10.5760827495466,9.84141392442268,11.719042621319,11.5528442741514,11.8733309661427,11.4736916616046,10.3124152155373
"ENSMUSG00000020044",15.3457703946197,15.2007921121977,15.1795908141691,15.0827694146534,15.3240364000532,14.9654981810472,15.0764855732325,14.9990771382108,15.0813179849931,15.1967969387368,13.7364794142334,13.4340520940526,13.9761139310032,13.1748533394357,14.6801579154344,15.0034311830281,14.8026626069926,15.3745331240532,14.8456364415795,16.9739397051104,16.8760014079465,17.1693957478181,16.7883352732044,16.3268126703859
"ENSMUSG00000020053",9.97111870410351,9.66671566464907,9.39980246190003,9.59028437392724,10.0652889031568,10.8019916243422,11.0582415996839,10.57055301783,11.388521500986,10.5654907960119,10.4350753729487,10.6858138846594,11.4847599997668,10.7502633233274,10.6500954836713,9.66939029389549,9.92134902746629,9.85833985000331,9.92476866907763,8.32204746526359,8.27557334966395,8.21629768932711,7.53024237914634,7.98604505918695
"ENSMUSG00000020061",5.86195134735354,4.76377188959797,4.76377188959797,5.24928555340485,4.76377188959797,6.52597740343312,4.76377188959797,4.76377188959797,5.1764031094894,4.76377188959797,8.52674075844756,4.76377188959797,5.04067293707397,4.76377188959797,11.636534069852,4.76377188959797,4.76377188959797,4.76377188959797,4.76377188959797,8.61526966910925,4.76377188959797,6.1827758649682,4.76377188959797,4.76377188959797
"ENSMUSG00000020062",6.33707481184245,6.74412660611023,7.27277620128048,7.82374396966403,6.06917269146519,7.40195371172521,7.0868331057686,6.76744295306111,6.44743688514387,6.82680776357892,7.23402863927372,7.7878609649921,6.72200102757264,7.34420824300772,7.23774335549911,6.38161503044178,6.1072702339712,6.70132506291907,6.93750606326156,7.72713708092225,8.79248178760931,8.51367466744641,7.63542878058593,7.28363736901455
"ENSMUSG00000020077",12.5320182877469,11.6614456950714,11.8625216016386,12.4800702315019,11.9088717250546,13.5743707869621,13.4995773232723,12.9895192636379,13.6925081961438,13.1699287721312,12.0419748899756,11.221699954477,12.5618188259616,11.7461263833884,11.6131173333732,12.3814082143182,12.3984515327082,12.4327278363832,11.8242400428265,11.7728594240116,12.9050669224221,13.698886089892,12.8747864893335,12.2918057458195
"ENSMUSG00000020089",10.0921747677285,9.90461128296687,9.99354572091877,10.2609013600769,9.84833975187833,11.2725256267109,11.4449338782831,11.1035185264148,12.0262607930648,11.4855431618505,10.2604801386539,10.3063447509354,10.4686733156637,10.3497577666418,10.0724276585778,9.74493280928961,9.74254317716205,9.58817042041873,9.74820902116402,9.54240270122182,9.66115454397025,10.173105638159,9.93696971193422,9.77880783560319
"ENSMUSG00000020096",7.32301811691734,7.34677011889605,7.58587310670889,7.6071263918087,7.25087973424458,5.73675712779708,5.68796337059215,5.60602622062147,5.71732752739939,5.80221203315584,7.1620285390192,7.86835860311201,7.20667313296782,7.8226176846103,7.06508955723167,6.83203972098172,7.03859411622355,7.04036169953006,7.51443311985701,7.6858463548796,8.58864416199734,8.11404909641206,8.11428330993818,7.36949847393498
"ENSMUSG00000020097",11.9713237562956,11.8813734691759,11.849719774496,11.7991965084684,11.2980583724448,13.2500864270638,12.5406096436123,12.3404560080599,13.6202612684598,13.1859406739722,12.6783107809105,12.4945709924851,12.7092420860512,12.5188055455474,12.3022486597158,11.9061483391485,12.0286151282017,12.0569360952067,11.8807174647255,12.3734187532482,12.4656217271172,12.9061297252062,12.2132351463169,12.0224898002046
"ENSMUSG00000020108",10.7498892022832,10.6238818493394,11.1160557798678,11.3868132030395,11.6544298499343,10.8240473050765,10.848577797505,11.181202469168,10.9949985737356,10.9529266046367,10.9216061182756,10.6726125090159,11.7214736744124,10.8909196743012,11.8219852805499,10.601050843643,10.965126437583,11.5293097287794,11.2004698705602,13.1634059176685,15.0013778905796,15.7585973360629,15.3441277775668,10.8397803792151
"ENSMUSG00000020120",11.9336688453568,11.6241949560776,11.7741958878548,11.6334858839149,11.8389762749852,13.6767789055193,13.6991987466256,13.5838266494929,14.5521893648394,13.986913010341,12.7867429631637,12.7385594378983,13.0341547005059,12.6953327684939,12.299904108212,11.7802687642108,12.227990255341,12.3065565905543,12.0607010936681,11.8002224830209,12.1509011041146,12.165158031574,11.9531003574802,11.4874811032635
"ENSMUSG00000020123",8.04239620987853,8.39558983959114,8.29988486322135,7.78302511626468,8.56584588675845,6.37545990556457,6.56657160922749,6.36495417311754,6.63660050893138,6.1011407203576,6.35226964124805,6.56816797742849,6.28537739022905,6.22337568760917,7.07655854070857,7.58772758327262,7.61919356512651,6.78185765981844,7.19085030777677,6.89043198483474,6.47298468736301,6.12655991282377,6.15779879423633,6.73008574449024
"ENSMUSG00000020130",11.2827728395687,11.1691333919575,11.3846435343644,11.2908067881716,11.3089284120464,11.6417093369951,11.6894570512859,11.6364758671318,11.5977709175941,11.6000401767695,11.2134285695802,11.188081644499,11.3103792975612,10.9785996183588,11.4166567899177,11.1943841409822,11.3366259066078,11.5837440061212,11.2062219417784,12.5478112562632,12.2119212732333,13.3779131915298,12.2252941796392,11.9521422674022
"ENSMUSG00000020131",7.10471768257903,6.61248438926118,6.79071126395872,6.97876295914047,6.58746354339026,6.83092628769167,6.31606039425281,6.9741109958877,6.11762072382141,6.58352140232697,7.46387229129254,7.38737290552587,6.75104907504319,7.65812576641242,6.9571350407717,6.83203972098172,7.13541788254338,7.19142120557686,6.92581837416973,7.50720350945126,7.83164337473631,8.33320992386303,7.83260879576116,7.47618790386828
"ENSMUSG00000020143",11.7212889119352,11.716975431533,11.9979300349164,11.618955587455,12.031074185298,12.1097863016022,12.3337313048938,11.9992646242475,12.4732252900688,12.240506758038,12.2124221856101,11.8323458821933,12.5860468749717,12.0440398397057,11.8823878250828,11.817258043777,12.2200633293151,12.1679914706809,12.0096489479274,10.7934032598438,11.0755055377028,10.9086233137724,10.7285159799041,10.5836849380975
"ENSMUSG00000020150",8.77390308826908,8.62845285528234,8.73889644880317,8.79446254809826,8.79742433492056,8.86743346174416,8.51096893489117,8.63481899213362,8.23539669183895,8.50218841449659,8.81398083048782,8.55665769648671,8.9847586079849,8.46258822273216,8.7818613992582,8.3051887319942,8.56421866812547,8.76959515124559,8.81481214137684,6.52619450920136,6.76856126610262,6.70307973423815,6.89640972687209,6.96259813272316
"ENSMUSG00000020154",16.1366121433319,16.2217176645195,16.0003090837403,16.0112702506015,16.2079138437617,15.0602335146434,15.3105165736432,15.0626979451022,14.6967999242016,15.0198736228692,13.9952567220234,12.9920049596635,14.7937650693385,13.8022748653581,15.35182950003,15.8309266160304,15.4826848568232,16.0630741680234,15.6425487590712,16.0565667924513,16.3793219583751,15.8129424658275,15.9538371071167,16.3575939878541
"ENSMUSG00000020169",7.32301811691734,7.37616346372488,7.20051277560118,7.16118806339791,7.27853844299215,6.94858336250664,7.31053700449892,6.89535110280826,6.24680025466942,6.69174126610982,6.57148114210369,6.63530848672267,7.15495399391215,6.39532781599997,7.26778801856914,7.21411039298471,7.10391846970007,7.09263734309763,7.67198219539881,6.30541504105069,6.65524208246354,6.88352473218401,6.18683337902326,6.32535925731423
"ENSMUSG00000020178",9.37004083798904,9.09610773247115,9.18517071830307,9.00159509774192,9.03134200749262,10.6415115377983,10.5333956487499,10.5121363924271,11.2415971143884,10.5736984922465,9.10980192203986,8.9102893537207,9.39794428102459,9.11616121541263,8.53187845555234,9.17682067928443,9.36145492476266,8.93301935156837,9.43366388921242,8.15215926616137,8.34589729517804,8.66963827068804,8.59792469378322,8.31785897922466
"ENSMUSG00000020181",6.77213521674565,6.54102844200129,6.3184601258483,6.35413661200597,6.70580536679928,7.42582222599768,7.10981721941724,6.90881215341031,7.42616932604066,6.82680776357892,6.57148114210369,6.73572671061676,6.98657587138381,6.31259111121477,6.38224179032072,6.84502047439011,6.71045921477189,6.98593804239476,6.59256136483062,5.89668914754635,5.57330466166989,6.49228982978038,5.44807267549504,5.75744942838926
"ENSMUSG00000020182",7.82444330218452,7.87517476828727,7.73824221572271,7.31451481735545,8.14015489636292,6.83092628769167,7.32031958105904,7.71865045127969,6.68810768720744,7.08013544812922,7.60837378457472,7.43804892152133,7.49786486630845,7.5310338363802,7.86818408415004,7.91730017497897,7.84091333282741,7.80322420677429,7.87922880198575,6.89043198483474,6.98212055890136,6.73784430452847,6.26959619620603,6.93731189536553
"ENSMUSG00000020185",7.11416511703671,7.13264571934789,6.7257352218768,6.9313487906125,6.96086588812592,8.59954575722503,8.48572585068871,8.3113329252997,8.8767187767463,8.49177520443773,8.73025407423379,9.11765356904351,9.03545657916072,9.2159498269049,8.31068477694156,6.52325902734744,7.02738718306603,7.4026343964004,7.35370574752459,7.34551499774074,6.96892309542985,7.90612062149209,6.77994374976691,6.88522143857908
"ENSMUSG00000020190",12.6646388812469,12.7219223533636,12.8253822948546,12.9379134113166,12.8408962651964,12.704689980184,12.760838662661,12.7681638417401,12.5239850932672,13.5476273396335,12.5293337294613,13.2376938078155,12.7221600820472,13.2822693965725,12.7242421214808,12.5867849373696,12.6437936102141,12.9092666256615,12.5565674767758,14.6329527355082,14.2894097355849,15.3635257257541,14.1534142310667,14.3400533645524
"ENSMUSG00000020191",4.76377188959797,5.51842472643483,4.76377188959797,5.63010498255204,5.30082191366462,5.1374893362194,5.16334299881983,5.45465685493788,5.1764031094894,5.12673494385224,4.76377188959797,4.76377188959797,4.76377188959797,5.16237190772471,4.76377188959797,5.36942902172039,5.47899573735333,5.14050351190449,4.76377188959797,5.49111701958445,5.62105169841259,5.60451260606863,5.19897815163164,5.71985765955964
"ENSMUSG00000020212",9.40566612240187,9.35063557735721,9.37813859235394,9.47679548840196,9.48561910610009,9.15480057337089,9.15750787189773,9.23964188830957,9.03631112717976,9.33950515173048,10.2437258446479,10.8328311432155,10.373589409472,10.8909196743012,10.060004346754,9.45012507029531,9.46460961523535,9.40972596269607,9.61604515898189,9.21952266125569,10.0927068995844,9.66011762861194,9.44283168890487,8.95494581198944
"ENSMUSG00000020216",4.76377188959797,4.76377188959797,5.13691126633519,4.76377188959797,4.76377188959797,5.45816735916989,4.76377188959797,5.16518090590076,4.76377188959797,4.76377188959797,6.50277860282264,5.01612628082035,4.76377188959797,5.16237190772471,8.6732849710588,4.76377188959797,4.76377188959797,5.14050351190449,4.76377188959797,6.84436881995462,5.57330466166989,5.90164007694144,5.7228580286037,4.76377188959797
"ENSMUSG00000020227",9.33156178124744,9.14687481422253,9.1987235926217,9.31357646162489,9.24607970032752,11.4274841282597,10.986969877819,10.9452296400838,11.534424652799,11.2544419085141,9.0253163288039,9.40210580443194,10.0789502182143,8.31812931169184,9.48079933757451,9.32434672489176,9.48634388841355,9.37973014039672,9.35079296637103,9.89062481196337,8.99286873197954,9.39331148961483,9.18277045876126,9.36534666003528
"ENSMUSG00000020250",11.8660669691985,11.9375948451962,11.9218253721128,11.9214895500718,12.0029033871256,13.1665468664326,12.8111744640625,12.664731932778,13.6203894401102,13.2463446413023,11.5831907207611,12.3136896267337,11.6614837237958,11.0513540814578,12.0750013432345,11.6991066122958,12.1639329438617,12.2128458037543,11.6750328506182,13.3489148203296,13.3668040504574,13.8495537679107,13.19563848327,12.5517497395861
"ENSMUSG00000020251",8.83306085837143,8.74309973955794,8.93543669156137,8.52495286767716,8.74053263715694,8.29520688037534,8.58015752464595,8.29183129157493,7.71984913853663,8.532979653539,7.99826643681551,8.28525115948436,8.30383589974812,8.20441583753728,8.66964152862725,8.35347452514068,8.29849344124778,8.54585796744927,8.24260864582379,7.93823411698924,7.90714037136889,7.86951102972576,8.08784843126168,7.64507441592924
"ENSMUSG00000020262",11.2367387395127,11.0328815590485,11.7255846929902,11.6394679773105,11.9297952672072,11.6695821986276,11.7336652287376,10.950641304335,11.0576861082762,11.6219671644626,10.8483165486235,10.3956589993731,12.2052143913737,9.61634767401969,11.4650706331777,10.9764934539227,11.8449432399016,12.3184458765416,11.9017822740556,12.6402297904052,12.6834764326036,13.2779029557225,12.6619894548908,11.732332018311
"ENSMUSG00000020268",7.33105858088661,7.27561539945291,7.42255753824871,7.11156647933001,6.96086588812592,7.29341941822481,7.19799860615007,7.67370577561178,7.29495133156103,7.53279783548074,7.08594623501818,7.1807010859195,6.93780297164524,7.14983279695026,6.98190034731238,7.02562452301617,7.30118984535956,6.97477842212313,7.15183133288084,6.32946943175577,6.56750501743601,6.26201914504851,6.91222364349145,6.69973226176173
"ENSMUSG00000020279",7.77880145691545,7.40493830127146,7.55041557780862,7.63611790893736,7.34965509374223,6.44472028541949,6.97817625649324,6.93532416685101,6.72130669564213,6.18398228902172,7.86523344244356,7.1977682226774,8.02964636125877,7.68816150010476,7.57674461754069,7.76220534971946,7.64802317450017,7.80322420677429,7.94759266133644,6.09160122645645,6.20933193086376,5.90164007694144,6.53032203480319,6.23827212414457
"ENSMUSG00000020297",8.22694508005942,7.9282862975547,8.4853298737038,7.94846813863124,8.14506064519228,7.5393198582302,8.08656361725406,7.52943448470539,7.33668577516836,7.25960565250238,8.00402482677144,8.18051877057557,8.5913356102002,8.52967322541941,8.43204776122943,8.35347452514068,8.54544693732728,8.68359754379071,8.60348564887035,6.96375415133377,6.88681584687999,7.23125623404385,7.21936419947703,6.50018979982473
"ENSMUSG00000020310",4.76377188959797,4.76377188959797,4.76377188959797,4.76377188959797,4.76377188959797,5.66693017866136,4.76377188959797,4.76377188959797,5.52935361719597,5.33543438071052,5.24363393460416,5.19975900834162,4.76377188959797,5.25118798675508,5.32080239169408,5.23427663939736,4.76377188959797,5.22452344423712,4.76377188959797,5.28077587124575,5.26353421827434,4.76377188959797,4.76377188959797,4.76377188959797
"ENSMUSG00000020315",16.8363735937245,16.8120636260023,16.7204576396454,16.5616644887164,16.8369434692874,15.9549148908792,16.1803893782235,16.0667009182306,15.8655923603148,16.077199488476,15.0401667143468,14.6397226075636,15.7404757088514,14.7076615856112,16.0820246378559,16.5501650220992,16.5038356005376,16.6673763629283,16.4100558043571,16.6716972373018,16.6190220666539,16.1553226262905,16.3188610522568,16.801564789945
"ENSMUSG00000020330",6.90006759651235,7.01124489318239,6.59959771784274,6.83100874959612,7.16433553060289,9.10752631865381,8.53986560919615,8.63867303005489,9.2795702186702,8.96243956769943,8.49456633771529,8.10319624457731,9.12659173200867,8.61319311500745,8.0930590201104,6.92028413268737,6.79392382136212,7.04036169953006,6.6227134624833,5.78205265738087,5.78769369859761,6.26201914504851,5.76790424508402,6.42567119725839
"ENSMUSG00000020334",7.30679333757172,6.25067597872652,6.61426089484126,7.11156647933001,6.32872969996669,7.54656439825039,7.38690044336985,7.73331584310071,7.6479579166702,7.44764178020589,7.35836092943539,7.20622136432439,7.2268172602173,7.65812576641242,7.01819576390847,6.36265088048882,6.42003783442156,6.63004205818436,6.35742944678919,6.72999761470419,7.37709486958239,7.96278333823343,8.36562406550868,6.44474257632952
"ENSMUSG00000020357",12.0297789789051,12.1337970854717,11.9748623550112,12.0804787655317,12.2535732680514,11.4100944258295,11.6064929298376,11.4514757970825,11.3927301116798,11.4476479035102,10.1607322753966,9.30453836132209,11.0788797116487,9.7864078621583,11.273430979615,11.7316268208504,11.5981865151812,11.9228331077182,11.6783471819099,12.4511858521998,12.4894993670736,12.9437608232961,12.0147589857322,12.2926955833933
"ENSMUSG00000020377",8.7681394267892,8.72833408258999,8.93002479292197,9.12339324500267,8.90484629328846,8.4014153285581,8.61547325056856,8.6539861013006,8.17472244545557,8.56312061283808,10.559224336809,10.4178084608261,9.67660867201056,10.5698300654642,10.0390577795296,9.18166767959713,9.61924307301829,9.34496080342166,9.28043855692814,9.62643416531329,9.67285452208207,9.8278414557521,9.05991214798108,9.25502629968217
"ENSMUSG00000020385",10.4877899921465,10.3270831107222,10.7707174774662,10.5741124257915,10.9147419978057,10.1592513921337,10.1941925453691,10.3565643403551,10.4531969019612,10.5092599679005,11.1672306436254,11.4494398689194,10.5540226744225,11.0946854669357,11.0411822734369,11.039801290644,10.7114751476052,11.3001372073141,11.3760721260619,11.3993521300331,11.5753332397817,12.6251754021221,11.6690012280908,11.5060157657602
"ENSMUSG00000020387",10.5299760635368,11.1595719536668,11.1963463713538,12.1670657184926,12.3913640430669,11.9053770879913,11.9487132295817,10.5016392779183,12.2227573166393,12.0288323803978,11.1155639940833,10.6070443850386,9.72537901928638,10.6356756082484,11.7847427530382,11.9108892287837,11.7640611299104,12.394299923855,11.856783089813,13.1289879833274,12.9674878677809,13.2188130680981,12.6889080171554,11.1847444596923
"ENSMUSG00000020396",6.14702805214424,6.4252644217555,5.76810347415885,6.59050530567429,6.09335104751918,5.99678475472409,6.51325321698988,6.23291929453862,6.089811225105,5.9124298581376,5.85115889977664,6.23602178329811,5.90998260377697,5.96155236747944,6.16433593328319,5.61423621471931,6.00601917758968,6.10327351519083,6.10896652547515,6.17676117019043,5.62105169841259,5.90164007694144,4.76377188959797,5.59543800163403
"ENSMUSG00000020399",9.01428149859159,8.8560433327284,9.1987235926217,8.88522432474442,9.34461787278197,10.229260324692,9.9513042543852,10.160952808316,10.3481046553233,9.92916893080007,10.4745839088425,9.88831675668011,10.5995504399606,9.84000249937575,9.70670091573084,9.21041116647254,9.71604130844561,9.71204645331545,9.11872009894097,9.49141139028891,8.63740660215333,8.49947857598507,8.08784843126168,9.15396697543534
"ENSMUSG00000020400",11.1125193798681,11.1178608580973,11.0902844284814,11.0404297379369,11.1169340629439,13.0936895860415,12.9966015999896,12.8521313411883,13.7047695132053,13.0882358230233,11.3324863121648,10.7797827131383,11.5974887483872,11.0499343863919,11.1309827223844,11.161095646393,11.3125276639131,11.3107581845779,11.2312620307708,11.0636546553922,11.0864717489294,11.4513447084977,10.8897093984071,11.1133339699324
"ENSMUSG00000020401",5.44033463881521,5.26099526896076,5.94314034107171,5.52616207784346,5.85139330308617,5.45816735916989,5.68796337059215,5.32964839464416,4.76377188959797,5.64158897177203,5.81810924862417,5.89265871936292,5.96868665424386,5.4498812999338,5.59305325634114,5.42628218833426,5.47899573735333,5.70993607818184,5.74865894140707,5.4288923443579,4.76377188959797,4.76377188959797,4.76377188959797,5.24832994011432
"ENSMUSG00000020407",9.20314642255796,9.43696721912215,9.28594911698722,9.42387644661744,9.30818174437534,11.6441904867492,11.8460150241385,11.6273338863191,12.7033686207487,12.0583698504849,8.63026871107729,8.39362709930048,9.38715267705859,8.50904604127579,8.91694845287257,9.05265156589082,9.0256602364807,9.04186267423769,9.1949136033236,8.67900496398801,8.34098787537665,8.67385358350645,8.65278269414867,8.95794949559438
"ENSMUSG00000020424",9.13547922910722,9.19322771432575,8.93813500001792,9.18448869163164,8.85512127705525,9.04113180538348,8.91825026357623,8.99463108853703,8.32434503575942,8.97243314403116,9.19957086299106,9.12198588200936,9.46720730612249,9.27314438058144,9.28810770333266,9.20327903262221,9.23639093542703,9.25085854322857,9.33615433166936,9.57616151449954,10.2401568524145,10.481676048682,10.141831124927,9.44018576779179
"ENSMUSG00000020427",11.852904058455,11.8067746436218,11.9467520206485,12.1885842123246,11.8887273659947,9.71089292879425,9.03853928629562,9.64305198833151,8.37418072930782,9.35102776379272,10.8888935621414,10.3804005872155,10.9286915495518,10.6619380657254,11.3198800525822,11.9998390783577,11.8896797510916,11.1991417475894,11.8439276258126,11.5477856687373,11.9912633069607,12.450589956976,11.6556955072867,11.1346676303976
"ENSMUSG00000020431",7.43149336407221,7.75516144599628,7.70650731636159,7.50375580887415,7.6928297742492,6.87927615949368,7.32031958105904,6.78230070695515,6.089811225105,6.82680776357892,7.90278035725075,8.52090837288991,7.77887078511945,7.67322461617769,7.77534633304586,7.16435896263425,7.17629676341255,7.23821748721363,6.86575305718763,7.27958815317608,7.43459126860835,7.51700182544972,6.79724162554376,7.23348325650162
"ENSMUSG00000020432",13.2737803571316,13.3957381226741,13.3088217035345,13.42829699871,13.3356066313111,13.1108323356469,13.0890902024491,13.0521617832341,12.4410768818148,12.9695053111166,12.5381899444287,11.9115673042472,12.8187360727155,12.105117407036,13.0189527177685,13.1242802314664,13.0036006349022,12.9062936622441,13.0807942831326,14.1745344167427,14.6273893688885,14.5865316504779,15.088131355525,14.234724376568
"ENSMUSG00000020434",6.48471391204836,6.74412660611023,6.37318440741725,6.56498662927833,6.14010167271247,6.02175587936508,6.54905710107003,6.67444317449308,6.29451725087816,6.41710560972036,7.3306609594302,7.63014240432338,7.16545823195239,7.80222833999378,7.05352070810924,6.57234816135881,6.60552954975586,6.70132506291907,6.80276319932031,6.0307360361354,6.04965135253298,5.65399349269931,6.06563678036417,6.40628668845635
"ENSMUSG00000020437",11.3597193564986,11.1122071106375,11.4013117203692,11.2881212173786,11.6390070739397,11.8676560781957,11.9220599494148,11.9348119435908,12.1012814906725,11.9188019345059,12.4070850614922,12.2683494079577,12.5603808955228,12.476108543538,11.7112182824676,11.6045752907712,11.8369025019892,11.9040192486273,11.7740060929586,9.97398673549402,10.1537871492795,9.46782193982092,10.068378879706,10.4108110780388
"ENSMUSG00000020447",4.76377188959797,5.33698398806511,5.54784294393666,5.10788791577119,5.30082191366462,4.76377188959797,4.76377188959797,5.45465685493788,4.76377188959797,5.52683925439923,4.76377188959797,5.19975900834162,4.76377188959797,5.16237190772471,5.49731254947009,5.47834241153901,5.14885796638619,5.14050351190449,5.41556759772534,5.60077258190448,6.04965135253298,6.35966820779784,5.76790424508402,5.54904643139541
"ENSMUSG00000020454",11.3525426052826,11.3749520497403,11.4278736912759,11.3365793454237,11.6151214155117,11.5032431641568,11.5490814639146,11.52793201236,11.6514440934238,11.6544385193433,10.9999251665421,10.8947741370592,11.200192891058,10.8653182630318,11.371035769611,11.2627411575809,11.2295520014511,11.2980035944682,11.3872550286259,12.2392026598206,12.8492951049424,13.3896018862639,12.6578245807769,11.9171783333075
"ENSMUSG00000020469",11.2062743435944,11.4812971234672,11.2617027182873,11.116075888517,11.0197093568161,10.101410315907,11.6016326852711,10.0485938494778,9.72183733279759,9.34527800163152,10.5543806912092,11.3246724606446,9.82782900889304,11.0117940360278,10.0792834928293,10.3099034935576,9.96419305877334,9.60727273295375,10.7207958321858,9.74592082815546,9.62145316720166,10.1416180109026,10.1639398121118,9.8255071899947
"ENSMUSG00000020475",8.17974397146297,8.26826579106428,8.21746894838143,8.22672596230957,8.3541427715586,7.79712221531992,8.79379535182323,7.79048501907361,7.6479579166702,7.36465789153015,8.94448064350395,8.90778038677055,8.08459123332196,8.05241639390292,10.4782184663646,7.80738893002136,7.56725443384908,7.39445753252652,7.96417705371625,8.24528824947485,8.36052472537213,8.34915349429929,8.37109840603102,8.13251330480627
"ENSMUSG00000020493",7.07596704165237,7.08540635588875,7.12415265443287,7.08604731796529,7.19380538493213,8.78559454659377,8.27572778715752,8.13634874861559,8.68926594131247,8.3217727137127,8.53467227488038,8.52747520462379,8.80477120144485,8.91193745150675,8.03726875573208,6.7922920484425,6.92198935675234,6.91750982343345,7.22877012742293,6.69533686898953,6.56750501743601,6.70307973423815,6.83115222779078,6.53578302748322
"ENSMUSG00000020520",10.7433182676171,10.9385918294806,10.7946688130585,10.6796739235973,10.8677269056404,10.5866576442918,10.6973047410426,9.50679209864776,10.6973558102786,10.3860333558986,10.4074055287187,9.91099029435887,10.8826327331297,10.3052181884902,10.5130578505654,10.5828798462862,10.6792801795657,10.7671469271609,10.6027596108294,9.2449509255037,9.71118161164205,9.18226614617564,9.4088166915412,9.64011343785168
"ENSMUSG00000020522",8.87118420234754,9.18785143642137,9.73173274136356,8.85883651084674,9.22323352860334,8.96887136520764,9.44528978782667,9.05632417123455,9.09371216474497,9.23349843942749,8.7575831229503,9.12630516264737,8.95287070838706,8.31812931169184,9.26902048045451,8.94552129061925,9.37846504998924,9.62100778266228,9.01478764197992,10.2299521284588,9.51712636704813,9.6149450298591,11.21181516674,9.52756153688419
